"No.","Time","Source","Destination","Protocol","Length","Info"
"1479","12:51:02.552339","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#66] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1228729 SRE=1231529 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329 SLE=1206329 SRE=1213329"
"1480","12:51:02.552401","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#67] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1228729 SRE=1232929 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329 SLE=1206329 SRE=1213329"
"1481","12:51:02.552428","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#68] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1228729 SRE=1234329 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329 SLE=1206329 SRE=1213329"
"1482","12:51:02.552507","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1483","12:51:02.552508","69.171.250.54","192.168.43.9","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"1484","12:51:02.552508","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1238529 Ack=2197 Win=30208 Len=1400"
"1485","12:51:02.552510","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1486","12:51:02.552510","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1487","12:51:02.552534","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#69] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329 SLE=1206329 SRE=1213329"
"1488","12:51:02.552565","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#70] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1237129 SRE=1238529 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329"
"1489","12:51:02.552591","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#71] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1237129 SRE=1239929 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329"
"1490","12:51:02.552613","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#72] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1237129 SRE=1241329 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329"
"1491","12:51:02.552637","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#73] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329 SLE=1214729 SRE=1220329"
"1492","12:51:02.552995","69.171.250.54","192.168.43.9","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"1493","12:51:02.552995","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1494","12:51:02.552996","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1495","12:51:02.552998","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1496","12:51:02.552999","69.171.250.54","192.168.43.9","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"1497","12:51:02.552999","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1498","12:51:02.553000","69.171.250.54","192.168.43.9","TLSv1.3","1454","Continuation Data"
"1499","12:51:02.553055","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#74] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1244129 SRE=1245529 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329"
"1500","12:51:02.553113","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#75] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1244129 SRE=1246929 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329"
"1501","12:51:02.553140","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#76] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1244129 SRE=1248329 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329"
"1502","12:51:02.553165","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#77] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729 SLE=1221729 SRE=1227329"
"1503","12:51:02.553188","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#78] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1251129 SRE=1252529 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729"
"1504","12:51:02.553213","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#79] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1251129 SRE=1253929 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729"
"1505","12:51:02.553237","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#80] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1251129 SRE=1255329 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729"
"1506","12:51:02.554643","69.171.250.54","192.168.43.9","TLSv1.3","698","Continuation Data"
"1507","12:51:02.554685","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#81] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729 SLE=1228729 SRE=1235729"
"1508","12:51:02.585599","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1147529 Ack=2197 Win=30208 Len=1400"
"1509","12:51:02.585647","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#82] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1125129 SRE=1162929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729"
"1510","12:51:02.588849","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1162929 Ack=2197 Win=30208 Len=1400"
"1511","12:51:02.588898","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#83] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1125129 SRE=1175529 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729"
"1512","12:51:02.592093","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1175529 Ack=2197 Win=30208 Len=1400"
"1513","12:51:02.592142","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#84] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1125129 SRE=1186729 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729"
"1514","12:51:02.596742","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1186729 Ack=2197 Win=30208 Len=1400"
"1515","12:51:02.596742","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1196529 Ack=2197 Win=30208 Len=1400"
"1516","12:51:02.596792","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#85] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1125129 SRE=1196529 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729"
"1517","12:51:02.596846","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#86] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729 SLE=1237129 SRE=1242729"
"1518","12:51:02.599754","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1213329 Ack=2197 Win=30208 Len=1400"
"1519","12:51:02.599755","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1220329 Ack=2197 Win=30208 Len=1400"
"1520","12:51:02.599756","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1227329 Ack=2197 Win=30208 Len=1400"
"1521","12:51:02.599758","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1235729 Ack=2197 Win=30208 Len=1400"
"1522","12:51:02.599759","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1242729 Ack=2197 Win=30208 Len=1400"
"1523","12:51:02.599829","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#87] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1206329 SRE=1220329 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729"
"1524","12:51:02.599908","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#88] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1206329 SRE=1227329 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729"
"1525","12:51:02.599946","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#89] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1206329 SRE=1235729 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729"
"1526","12:51:02.599994","192.168.43.9","69.171.250.54","TCP","90","[TCP Dup ACK 1348#90] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1206329 SRE=1242729 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973 SLE=1244129 SRE=1249729"
"1527","12:51:02.600049","192.168.43.9","69.171.250.54","TCP","82","[TCP Dup ACK 1348#91] 50378  >  443 [ACK] Seq=2197 Ack=1123729 Win=2119424 Len=0 SLE=1206329 SRE=1249729 SLE=1125129 SRE=1204929 SLE=1251129 SRE=1255973"
"1528","12:51:02.605831","192.168.43.9","69.171.250.54","TCP","66","[TCP Retransmission] 50379  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1529","12:51:02.616948","69.171.250.54","192.168.43.9","TLSv1.3","1454","[TCP Fast Retransmission] , Continuation Data"
"1530","12:51:02.617050","192.168.43.9","69.171.250.54","TCP","74","50378  >  443 [ACK] Seq=2197 Ack=1204929 Win=2119424 Len=0 SLE=1206329 SRE=1249729 SLE=1251129 SRE=1255973"
"1531","12:51:02.641532","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1204929 Ack=2197 Win=30208 Len=1400"
"1532","12:51:02.641628","192.168.43.9","69.171.250.54","TCP","66","50378  >  443 [ACK] Seq=2197 Ack=1249729 Win=2119424 Len=0 SLE=1251129 SRE=1255973"
"1533","12:51:02.648741","192.168.43.9","69.171.250.54","TLSv1.3","146","Application Data"
"1534","12:51:02.649292","69.171.250.54","192.168.43.9","TCP","66","443  >  50379 [SYN, ACK] Seq=0 Ack=1 Win=28000 Len=0 MSS=1400 SACK_PERM=1 WS=256"
"1535","12:51:02.649379","192.168.43.9","69.171.250.54","TCP","54","50379  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"1536","12:51:02.649873","192.168.43.9","69.171.250.54","TLSv1.3","571","Client Hello"
"1537","12:51:02.690304","69.171.250.54","192.168.43.9","TCP","1454","[TCP Retransmission] 443  >  50378 [ACK] Seq=1249729 Ack=2197 Win=30208 Len=1400"
"1538","12:51:02.690370","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=2289 Ack=1255973 Win=2119424 Len=0"
"1539","12:51:02.718294","69.171.250.54","192.168.43.9","TCP","54","443  >  50379 [ACK] Seq=1 Ack=518 Win=29184 Len=0"
"1540","12:51:02.718295","69.171.250.54","192.168.43.9","TLSv1.3","257","Server Hello, Change Cipher Spec, Application Data"
"1541","12:51:02.720280","192.168.43.9","69.171.250.54","TLSv1.3","118","Change Cipher Spec, Application Data"
"1542","12:51:02.720841","192.168.43.9","69.171.250.54","TLSv1.3","689","Application Data"
"1543","12:51:02.731355","69.171.250.54","192.168.43.9","TLSv1.3","1047","Application Data, Application Data"
"1544","12:51:02.741282","192.168.43.9","69.171.250.54","TLSv1.3","142","Application Data"
"1545","12:51:02.760460","69.171.250.54","192.168.43.9","TLSv1.3","216","Application Data"
"1546","12:51:02.769164","192.168.43.9","52.1.147.205","TCP","66","50382  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1547","12:51:02.777662","192.168.43.9","192.168.43.1","DNS","76","Standard query 0x80fa A glyph.medium.com"
"1548","12:51:02.777796","192.168.43.9","192.168.43.1","DNS","78","Standard query 0x3c4c A cdn.optimizely.com"
"1549","12:51:02.778521","192.168.43.9","192.168.43.1","DNS","75","Standard query 0xd2ff A miro.medium.com"
"1550","12:51:02.781247","192.168.43.9","192.168.43.1","DNS","95","Standard query 0x89e5 A srv-2019-11-21-10.pixel.parsely.com"
"1551","12:51:02.790238","69.171.250.54","192.168.43.9","TLSv1.3","89","Application Data"
"1552","12:51:02.796027","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1257001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1553","12:51:02.796029","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1554","12:51:02.796032","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1259801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1555","12:51:02.796033","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1261201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1556","12:51:02.796034","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1262601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1557","12:51:02.796035","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1264001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1558","12:51:02.796038","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1265401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1559","12:51:02.796038","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1266801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1560","12:51:02.796039","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1268201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1561","12:51:02.796162","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=2377 Ack=1269601 Win=2119424 Len=0"
"1562","12:51:02.796325","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1269601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1563","12:51:02.796326","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1271001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1564","12:51:02.796370","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=2377 Ack=1272401 Win=2119424 Len=0"
"1565","12:51:02.797917","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1566","12:51:02.797920","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1567","12:51:02.797920","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1275201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1568","12:51:02.797921","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1276601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1569","12:51:02.797922","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1278001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1570","12:51:02.797923","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1279401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1571","12:51:02.797923","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1280801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1572","12:51:02.798014","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=2377 Ack=1282201 Win=2119424 Len=0"
"1573","12:51:02.801084","192.168.43.9","69.171.250.54","TCP","54","50379  >  443 [ACK] Seq=1217 Ack=366 Win=65280 Len=0"
"1574","12:51:02.806368","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1282201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1575","12:51:02.806369","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1283601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1576","12:51:02.806369","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1285001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1577","12:51:02.806372","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1286401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1578","12:51:02.806372","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1287801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1579","12:51:02.806450","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=2377 Ack=1289201 Win=2119424 Len=0"
"1580","12:51:02.817160","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1581","12:51:02.817162","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1582","12:51:02.817163","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1292001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1583","12:51:02.817166","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1293401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1584","12:51:02.817167","69.171.250.54","192.168.43.9","TCP","1454","[TCP Previous segment not captured] 443  >  50378 [ACK] Seq=1296201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1585","12:51:02.817168","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1297601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1586","12:51:02.817169","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1299001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1587","12:51:02.817170","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1300401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1588","12:51:02.817171","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1301801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1589","12:51:02.817172","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1303201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1590","12:51:02.817173","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1304601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1591","12:51:02.817289","192.168.43.9","69.171.250.54","TCP","66","50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1297601"
"1592","12:51:02.817388","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#1] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1299001"
"1593","12:51:02.817449","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#2] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1300401"
"1594","12:51:02.817506","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#3] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1301801"
"1595","12:51:02.817563","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#4] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1303201"
"1596","12:51:02.817622","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#5] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1304601"
"1597","12:51:02.817679","192.168.43.9","69.171.250.54","TCP","66","[TCP Dup ACK 1591#6] 50378  >  443 [ACK] Seq=2377 Ack=1294801 Win=2119424 Len=0 SLE=1296201 SRE=1306001"
"1598","12:51:02.818083","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1306001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"1599","12:51:02.818084","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"1600","12:51:02.818084","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1308801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1601","12:51:02.818086","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1310201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1602","12:51:02.818087","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1311601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1603","12:51:02.818088","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1313001 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1604","12:51:02.818089","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1314401 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1605","12:51:02.818092","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1315801 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1606","12:51:02.818093","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1317201 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"1607","12:51:02.818094","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=1318601 Ack=2377 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
